Method_Name,Method_Type
ignoreUnknownChecks,others
checkerClass,others
union,others
enabled,others
negate,others
getConstructor,accessor
getEnabledChecks,accessor
assertScanner,assertion
compileAndLoadChecker,others
alwaysFalse,others
hasSourceRetention,others
doesNotHaveRuntimeRetention,others
stripNullCheck,others
skipCast,others
describeForAssignment,others
describeForVarDecl,others
getIntArr,accessor
fieldFix,others
assembleClassSig,others
assembleSig,others
appendByte,others
appendBytes,others
appendName,others
column,others
classHasIsEmptyFunction,assertion
isGreaterThanEqualToZero,assertion
provideReplacementForInstanceMethodInvocation,others
provideReplacementForStaticMethodInvocation,others
provideReplacementForProtoMethodInvocation,others
arrayLengthMatcher,others
removeEqualsFromComparison,assertion
cellSet,accessor
getRowKey,accessor
getIntList,accessor
getMultiFieldCount,accessor
getTestFieldNamedCount,accessor
getMsg,accessor
asUnicodeHexEscape,others
setLength,accessor
replaceLines,others
getFragmentByChars,accessor
getFragmentByLines,accessor
shouldEmitFinding,others
recordWrite,others
importedName,others
interfaces,others
test1,others
staticTestMethod,others
staticTestMethod2,others
staticTestMethod3,others
baz,others
foo,others
qualifyStaticImport,others
validateFormatStringParameter,others
validateFormatStringVariable,others
isFormatStringParameter,assertion
validateStringFromAssignment,others
contents,others
replaceWithSplitter,others
convertRegexToLiteral,others
getMethodAndArgument,accessor
findPathToPotentialFields,others
createNewName,builder
getMethodSelectOrNewClass,accessor
removeSubstringCall,others
getReplacement,accessor
checkNotSyntheticConstructor,others
with,others
getShortDescription,accessor
getInsertionIndex,accessor
getTokModifierKind,accessor
addRemainingModifiers,others
variableClashInScope,others
replaceDocTree,others
hasPrevious,others
previous,others
malformedMethodInvocationTree,others
getThrowsPosition,accessor
suppressibleNode,others
findAnnotationsTree,others
addValuesToAnnotationArgument,others
newArgument,others
findArgument,others
findOptionOrAppend,others
getModifiedFileUri,accessor
createContext,builder
getClassNames,accessor
isSet,accessor
getFileObjects,accessor
applyFix,others
sourceURI,others
getAsSequence,accessor
supportedTreeTypes,others
getTokensAfterOpeningBrace,accessor
createModifiersByName,builder
editModifiers,others
testHelper,others
qualifyNestedType,others
qualifyDeeplyNestedType,others
getCommentTree,accessor
qualifyDocReference,others
removeSuppressWarnings,others
addSuppressWarningsIfCompilationSucceeds,others
castTree,others
forMethod,others
isValidForSuggester,assertion
buildExpectedInlineMeAnnotation,builder
body,others
suppressedByAnyOf,others
isGenerated,assertion
linesWithComments,others
nativeDelete,others
isBugCheckerCode,assertion
getOptionalBinding,accessor
types,others
freeTypeVars,others
infer,others
inlineList,assertion
symtab,others
key,others
inlineAsVar,others
subst,others
isSubtypeUnchecked,assertion
visitApply,assertion
getTopLevelEnv,accessor
newMethodResolutionPhase,others
autoboxing,others
getDeclaredConstructor,accessor
callCheckMethod,others
getDeclaredClasses,accessor
getEnumConstants,accessor
getDiagnostic,accessor
getTargetException,accessor
getStaticImportsToAdd,accessor
extractRefasterRule,others
expectTransforms,others
runTest,others
getMethodDeclaration,accessor
intLit,others
nullLit,others
stringLit,others
charLit,others
buildUnsupported,builder
isSupported,assertion
isDefinitelyInvalidChronoField,assertion
computeCost,others
deleteExpectedException,others
handleStatements,others
removeFromList,assertion
hasTestNgAttr,others
hasOtherInvocationsOrAssignments,others
isAlive,assertion
joinUninterruptibly,others
wellKnownTypeArgument,others
markerAnnotations,others
acceptedAnnotations,others
path,others
mutableOrNonThreadSafe,others
threadSafeInstantiation,others
containerOfSubtyping,others
isTypeParameterThreadSafe,assertion
mutableOrNotThreadSafe,others
getKnownUnsafeClasses,accessor
isProto2MessageClass,assertion
isProto2MutableMessageClass,assertion
getKnownSafeClasses,accessor
getInstantiation,accessor
getMapping,accessor
isInJodaTimeContext,assertion
handleNonDaylightSavingsZone,others
getTimeZone,accessor
observesDaylightTime,others
getRawOffset,accessor
observesDaylightSavingsMessage,others
getAvailableZoneIds,accessor
printf,others
getAlternatives,accessor
isKnownCheckedException,assertion
throwIfUnchecked,others
propagateIfPossible,others
methodNameToTimeUnit,others
tryParse,others
invokeConversion,others
replaceTreeWith,others
toDays,others
toHours,others
toMinutes,others
toSeconds,others
toMillis,assertion
toMicros,others
toNanos,others
extractArgumentName,others
checkAll,others
checkTimeUnitToUnit,others
checkSetterStyleMethod,accessor
isTimeUnit,assertion
unitSuggestedByName,others
fixUnitCamelCase,others
hasNameOfFromUnits,others
isNamedForNumberOfUnits,assertion
timeUnits,others
getMicros,accessor
milliseconds,assertion
setMyMillis,accessor
assertSeconds,assertion
assertUnknown,assertion
assertMillis,assertion
assertMicros,assertion
assertNanos,assertion
shouldApplyApiChecks,others
getAnonymousLogger,accessor
findAllIdents,others
createStringReplacement,builder
getRootIdentifier,accessor
hasReceiverMatching,others
expectedValue,others
findReceiverMatching,others
staticFieldAccess,others
isConstantCreator,assertion
swap,others
actualFloat,others
getObject,accessor
someStaticMethod,others
memberMethod,others
areValuesSame,others
matchEquality,others
matchVectorContains,others
matchArrayContains,others
matchScalarContains,others
matchCorrespondence,others
matchMapVectorContains,others
matchMapScalarContains,others
matchMapContainsKey,others
ignoringCasts,others
isNumericType,assertion
checkCompatibility,others
getIterableTypeArg,accessor
isNonVarargsCall,assertion
getCorrespondenceTypeArg,accessor
receiverSameAsParentsArgument,others
generateSummary,others
suggestEqualsTesterFix,others
matched,others
fixByCatchingException,others
fixByThrowingJavaLangError,others
fixWithReturnOrBoolean,others
getOnlyCatch,accessor
getMessageSnippet,accessor
getLastStatement,accessor
fixWithReturn,others
fixWithBoolean,others
hasInitialStringParameter,others
doesNotMatch,others
dummyRecover,others
assertFoobar,assertion
getMethodArgTypeName,accessor
typeSet,accessor
compatible,others
incompatible,others
isFeasiblyCompatible,assertion
lub,others
checkForGenericsMismatch,assertion
areTypesIncompatibleCollections,others
areIncompatibleProtoTypes,others
customEqualsMethod,others
classNamePart,others
classesAreMutableAndImmutableOfSameType,others
isConcrete,assertion
typeArgsAsSuper,others
findShadowedTypes,others
getLocalElements,accessor
typesInEnclosingScope,others
tryFind,others
renameTypeParameter,others
typeParameterInList,assertion
replacementTypeVarName,others
isValidName,assertion
errorMessage,others
enclosingMethodOrClass,others
suggestedNameFollowedWithT,others
suggestedSingleLetter,others
typeVariablesEnclosing,others
firstLetterReplacementName,others
upperCamelToken,others
assertKindOfName,assertion
findDuplicatesOf,others
visitIntersectionClassType,assertion
getComponents,accessor
getSuperBound,accessor
getExtendsBound,accessor
typeApplicationSite,others
unifyList,assertion
unifications,others
getUnderlyingType,accessor
reserializeAndAssert,assertion
expressions,others
ident,others
isA,assertion
componentType,others
getDetail,accessor
assertUnifiesAndInlines,assertion
booleanLit,others
doubleLit,others
unique,others
visitStatement,assertion
integers,others
thenOption,others
appendList,assertion
unifyStatementList,assertion
inlineStatementList,assertion
makeBreak,builder
inlineLabel,others
remainingMembers,others
clearBinding,others
withRemaining,others
resolveClass,others
importPolicy,others
getTopLevelClass,accessor
fullyQualifiedClass,others
typeArguments,others
overrideEquivalent,others
getTypeVars,accessor
getQuantifiedType,accessor
unifyUStatementWithSingleStatement,others
bounds,others
inlineParams,others
inlineBody,others
parameterKind,others
inlineImplicitType,others
placeholder,others
copier,others
integral,others
longLit,others
floatLit,others
makeMatcher,builder
positive,others
matcherClass,others
makeVisitorState,builder
thisExpression,assertion
flagBits,others
asModifierSet,accessor
assertNotEqualsInvocation,assertion
firstPresent,others
lines,others
fixGenerics,others
asRanges,others
rangeContaining,others
wrapInCodeTag,others
offerLast,others
pollLast,others
excludeFromCodeFixes,others
visitSee,assertion
replacementFix,others
instanceOf,others
unifyNullable,others
checkOverloads,others
createMessage,builder
norf,others
processCharacter,others
isBanned,assertion
nextCharacter,others
newHashSet,accessor
expectMatches,others
setUpperBound,accessor
unmodifiable,others
getUnderlyingBinding,accessor
isPackageInfo,assertion
isFullyQualified,assertion
converterTo,others
trimToMethodDef,others
replaceUsesWithMethodReference,others
ensureFixesDoNotOverlap,others
replaceUseWithMethodReference,others
createMockFix,builder
classContainsInitializer,others
matchCommon,others
unboxed,others
canChangeMethodSignature,others
variableMatches,others
getEnclosingMethod,accessor
fixMethodInvocations,others
fixNullCheckInvocations,others
fixCastingInvocations,others
checkAssignmentExpression,others
methodPrimitiveArg,others
methodBoxedArg,others
wait,others
kindAnyOf,others
matchNewInstance,others
matchStringLiteral,others
describePrimitiveMatch,others
createCheckArgumentOrStateCall,builder
hasMethodParameter,others
getVariableUses,accessor
hasId,others
getTrue,accessor
getId,accessor
getTester,accessor
assertFoundAll,assertion
assertMatch,assertion
unhandledCases,others
fixUnrecognized,others
fixDefault,others
trivialDefault,others
getDefaultCaseContents,accessor
canFix,others
lambdaToMethod,others
containsOnlyMethodMatchers,others
isFunctionalInterfaceInvocation,assertion
isKnownAlias,assertion
sourceMatcher,others
factoryMatcher,others
findRecognisedTags,assertion
findTags,others
getFinalizer,accessor
getFields,accessor
isSynchronized,assertion
ignore,others
sideEffectFreeConstructor,others
isSuppressedViaName,assertion
fixConstructor,others
typesEqual,others
appendArgument,others
hasNativeMethods,others
exemptedBySuperType,others
hasJUnitParamsParametersForMethodAnnotation,others
isMethodSymbolEligibleForChecking,assertion
exemptedByName,others
exemptedByAnnotation,others
handleMethodSource,others
replaceIncludingComments,others
ignoreUnusedClass,others
usageSites,others
makeAssignmentDeclaration,builder
buildUnusedParameterFixes,builder
buildUnusedVarFixes,builder
describeVariable,others
isEnhancedForLoopVar,assertion
nullToEmpty,others
needsBlock,others
removeByIndex,others
exemptedFieldBySuperType,others
isFieldEligibleForChecking,assertion
isParameterSubjectToAnalysis,assertion
hasBeenAssigned,others
isUsed,assertion
isInExpressionStatementTree,assertion
handleReassignment,others
scopeDepth,others
getErrorTrees,accessor
allowed,others
allRequiredMatched,others
consumedStatements,others
placeholderImplInReverseOrder,others
implementationFlow,others
isDeFactoPrimitive,assertion
typeTag,others
isBindingMethod,assertion
fixByDelegating,others
convertMethodToBinds,others
makeConcreteClassAbstract,builder
scanAsserts,assertion
replaceAssert,assertion
normalizedSourceForExpression,others
suggestFixForSameReference,others
convertToString,others
inputWithExpressionAndImport,others
inputWithExpression,others
inputWithExpressions,others
inputWithExpressionsAndImport,others
withUnconsumed,others
classIdent,others
memberType,others
freeExpressionVariables,others
transformValues,others
templateType,others
templateExpressions,others
staticMember,others
getSingleExplicitTypeArgument,accessor
templateTypeExpressions,others
getBound,accessor
getTypeMirror,accessor
asSubclass,others
isSupertypeOf,assertion
templateTrees,others
setLowerBound,accessor
getLowerBound,accessor
getTypeVariables,accessor
classNameFrom,others
testTemplateWithoutTypes,others
hasAnyParameter,others
inlineFinallyBlock,others
inlineAsTree,others
inlineTypeVar,others
defaultNegation,others
Unary,others
Binary,others
Conditional,others
Modifiers,others
VarDef,others
unmodifiableBiMap,others
boundKind,others
bound,others
getInlineMeAnnotationTree,accessor
compatibleWithAnnotation,others
fromAnnotationInstance,others
renderInlineMeMismatch,assertion
parseAndCheckForTokenEquivalence,others
mismatch,assertion
isReceiverParam,assertion
forLoopVariable,others
handleLocalOrParam,others
addVarAnnotation,others
shouldBeVisible,assertion
hasEnclosingClassExtending,others
hasEnclosingClassOfSuperType,others
createNoOpCollector,builder
createCollector,builder
applySeverityOverride,others
statsKey,others
counters,others
getTypeFromStringInternal,accessor
validateTypeStr,others
getPrimitiveOrVoidType,accessor
inferBinaryName,others
getDefaultModule,accessor
allModules,others
span,others
getElements,accessor
checkType,others
await,others
awaitNanos,others
awaitUninterruptibly,others
awaitUntil,others
tryCatchesException,others
wakelockMayThrow,others
isSuperType,assertion
buildImmutableClasses,builder
buildUnsafeClasses,builder
addStrings,others
allPrimitiveTypes,others
allWrapperTypes,others
isAssignableTo,assertion
getWildcardImports,accessor
visitMethodDef,assertion
includes,others
removeImport,others
qualifiedNameFix,others
hasSize,others
containsAllIn,others
containsExactlyElementsIn,others
fixWithParameters,others
isProbableTypeParameter,assertion
symbolizeImmutableExpression,others
getter,accessor
scanForInvalidGetters,accessor
