Method_Name,Method_Type
validateExportSpecifiers,others
hasTwoChildren,others
validateExportSpecifier,others
isTemplateLitString,assertion
validateTemplateLitString,others
validateTemplateLitSub,others
getRawString,accessor
validateInterfaceExtends,others
validateInterfaceMembers,others
validateNamedType,others
validateInterfaceMember,others
validateEnumMembers,others
validateEnumStringKey,others
validateObjectLiteralKeyName,others
validateClassHelper,others
validateClassMembers,others
validateClassMember,others
validateMemberFunction,others
validateObjectLitKey,others
validateComputedPropClassMethod,others
validateClassField,others
validateComputedPropClassField,others
getSourceFileName,accessor
getInputId,accessor
validateLabelName,others
validateNonNullString,others
validateEmptyString,others
validateParameters,others
validateFunctionBody,others
validateFunctionFeatures,others
validateFunctionExpressionHelper,others
isArrowFunction,assertion
validateEmptyName,others
isBlock,assertion
validateOptionalName,others
isRest,assertion
validateRestParameters,others
validateDefaultValue,others
isArrayPattern,assertion
validateArrayPattern,others
validateObjectPattern,others
validateLHS,others
validateMinimumChildCount,others
isSuper,assertion
validateSuper,others
validatePseudoExpression,others
validateFirstNodeOfOptChain,others
getEnclosingNonArrowFunction,accessor
isFirstChildOf,assertion
isEs6Constructor,assertion
validateRest,others
validateNameDeclarationChild,others
isEnhancedFor,assertion
isForIn,assertion
isDestructuringLhs,assertion
validateGetPropGetElemInLHS,accessor
validateArrayPatternRest,others
validateObjectPatternStringKey,others
validateObjectPatternRest,others
validateObjectPatternComputedPropKey,others
validateEnhancedForVarOrAssignmentTarget,accessor
hasXChildren,others
validateMaximumChildCount,others
validateCatch,others
validateNoCatchBinding,others
validateSwitchMember,others
isDefaultCase,assertion
validateCase,others
validateDefaultCase,others
validateAssignmentOpTarget,accessor
isGetElem,accessor
validatePropertyReferenceTarget,accessor
isOptChainGetElem,accessor
getBigInt,accessor
validateObjectLitGetKey,accessor
validateObjectLitSetKey,accessor
validateObjectLitStringKey,others
validateObjectLitComputedPropKey,others
validateObjectSpread,others
validateObjectLitComputedPropGetKey,accessor
validateObjectLitComputedPropSetKey,accessor
validateAmbientDeclarationHelper,others
validateNamespaceName,others
validateNamespaceElements,others
handleViolation,others
isOptChainNode,assertion
isOptionalChainStart,assertion
arity,others
getChildCount,accessor
hasMoreThanOneChild,others
isFromExterns,assertion
getFeatureSet,accessor
getFeatureSetOfScript,accessor
createValidator,builder
setTypeValidationMode,accessor
disableAstValidation,assertion
disableNormalize,assertion
valid,others
expectValid,others
expectInvalid,others
detachChildren,others
testFeatureValidation,others
objectPattern,others
setAcceptedLanguage,accessor
arrayPattern,others
setExpectParseWarningsInThisTest,accessor
setInputId,accessor
setStaticSourceFile,accessor
recordType,others
bigint,others
setIsAsyncFunction,accessor
parseValidScript,others
preOrderIterable,others
objectRest,others
iterRest,others
putBooleanProp,others
startOptChainCall,others
startOptChainGetprop,accessor
startOptChainGetelem,accessor
continueOptChainGetprop,accessor
continueOptChainGetelem,accessor
continueOptChainCall,others
invalid,others
disableTypeCheck,assertion
putProp,others
with,others
doCheck,others
without,others
getOriginalCommentString,accessor
expectAllWarnings,others
createConfig,builder
fill,others
toBase64,others
testValue,others
base64EncodeInt,others
fromBase64,others
toVLQSigned,others
fromVLQSigned,others
encode,others
set,accessor
decode,others
initTypes,others
getNativeFunctionType,accessor
addNativeProperties,others
getPropertiesCount,accessor
addMethod,others
createNullableType,builder
createOptionalType,builder
assertTypeEquals,assertion
evaluate,others
canTestForEqualityWith,others
runtime,others
to,others
latest,others
toFeatureSet,accessor
getModuleResolutionMode,accessor
compiler,others
createTrivialExterns,builder
options,others
appendTo,others
createEmptySource,builder
setOptions,accessor
setOutputFeatureSet,accessor
setQuoteKeywordProperties,accessor
setSkipNonTranspilationPasses,accessor
setWrapGoogModulesForWhitespaceOnly,accessor
setEs6ModuleTranspilation,accessor
setModuleResolutionMode,accessor
setModuleRoots,accessor
setBrowserResolverPrefixReplacements,accessor
setPathEscaper,accessor
setParseInlineSourceMaps,accessor
setApplyInputSourceMaps,accessor
setSourceMapOutputPath,accessor
setSourceMapIncludeSourcesContent,accessor
setSourceMapLocationMappings,accessor
getScheme,accessor
map,others
initMocks,others
when,others
transpile,others
isGlobalScopeBlock,assertion
getSortedDiagnostics,accessor
printSummary,others
testForEquality,others
caseBigIntType,others
createNamedType,builder
getElementsType,accessor
isAllType,assertion
isArrayType,assertion
isBigIntValueType,assertion
isBigIntObjectType,assertion
isBooleanObjectType,assertion
isBooleanValueType,assertion
isCheckedUnknownType,assertion
isConstructor,assertion
isDateType,assertion
isDict,assertion
isEmptyType,assertion
isEnumElementType,assertion
isEnumType,assertion
isFunctionPrototypeType,assertion
isGlobalThisType,assertion
isInstanceType,assertion
isNamedType,assertion
isNativeObjectType,assertion
isNoObjectType,assertion
isNoResolvedType,assertion
isNoType,assertion
isNullType,assertion
isNumber,assertion
isNumberObjectType,assertion
isNumberValueType,assertion
isObjectType,assertion
isRegexpType,assertion
isSomeUnknownType,assertion
isString,assertion
isStringObjectType,assertion
isStringValueType,assertion
isStruct,assertion
isSymbol,assertion
isSymbolObjectType,assertion
isSymbolValueType,assertion
isUnionType,assertion
isVoidType,assertion
enumElementFor,others
assertCanTestForEqualityWith,assertion
assertCannotTestForEqualityWith,assertion
canTestForShallowEqualityWith,others
autoboxesTo,others
canBeCalled,others
isNullable,assertion
isVoidable,assertion
matchesNumberContext,others
matchesObjectContext,others
matchesStringContext,others
matchesSymbolContext,others
hasDisplayName,assertion
getDisplayName,accessor
isNominalConstructorOrInterface,assertion
getConstructor,accessor
assertResolvesToSame,assertion
moduleMetadata,others
closureNamespace,others
isClosureImport,assertion
metadata,others
originatingExport,others
isModuleNamespace,assertion
createdBy,builder
fromOrdinal,others
ordinal,others
intersection,others
union,others
isObject,assertion
caseBooleanType,others
createIdentifierFromText,builder
addChildrenToFront,others
newHeaderNode,others
instrumentBranchCoverage,others
isIf,assertion
getControlFlowGraph,accessor
getOutEdges,accessor
getDestination,accessor
addDefaultBlock,others
createArrayName,builder
processBranchInfo,others
getChildrenBlocks,accessor
isLoopStructure,assertion
getSource,accessor
maxBranchPresentLine,others
getNumBranches,accessor
getBranchNode,accessor
newBranchInstrumentationNode,others
srcrefTreeIfMissing,assertion
getLineno,accessor
setBranchPresent,accessor
putBranchNode,others
addBranches,others
newArrayDeclarationNode,others
call,others
getBranchPresentAsHexString,accessor
newBranchesInLineNode,others
isAmbiguousIdentifier,assertion
locate,others
toImmutableSortedSet,accessor
comparingInt,others
prefix,others
joining,others
replacement,others
isRelativeIdentifier,assertion
resolveModuleAsPath,others
normalize,others
from,others
getUnchecked,accessor
newBuilder,builder
transform,others
verify,others
times,others
getCause,accessor
hash,others
getAlternates,accessor
isSubtype,assertion
toObjectType,others
isInterface,assertion
isRecordType,assertion
toMaybeEnumElementType,others
canCastToUnion,others
toMaybeUnionType,others
canCastToFunction,others
isTemplatizedType,assertion
toMaybeTemplatizedType,others
castCastToHelper,others
getReferencedTypeInternal,accessor
getPrimitiveType,accessor
withRanges,others
caseCanonicalize,others
setCharAt,accessor
inclusive,others
difference,others
withMembers,others
getPreciserScopeKnowingConditionOutcome,accessor
getQualifiedName,accessor
inferSlotType,others
inferQualifiedSlot,others
caseTopType,accessor
caseObjectType,others
caseProxyObjectType,others
visitReferenceType,assertion
getNativeTypeForTypeOf,accessor
matchesExpectation,others
getChangeStamp,accessor
associateClones,others
checkRecordedChanges,others
verifyScopeChangesHaveBeenRecorded,others
isChangeScopeRoot,assertion
visitPreOrder,assertion
verifyRoot,others
