Method_Name,Method_Type
getColoredString,accessor
enableSkipEachSegmentOnce,others
enableColorMarkers,others
color,others
getChildCount,accessor
getDefaultFocusIndex,accessor
requestFocus,others
getChildAt,accessor
onRequestFocusInDescendants,others
addFocusables,others
requestChildFocus,others
indexOfChild,others
onChildFocusedListener,assertion
onMeasure,others
getMeasuredWidth,accessor
getMarginStart,accessor
setMarginStart,accessor
setMeasuredDimension,accessor
getMeasuredHeight,accessor
setDefaultFocusToMiddle,accessor
setFocusRecovery,accessor
setOnChildFocusedListener,accessor
onControlSelected,others
getDisplayedAdapter,accessor
showControls,others
bindControlToAction,others
getChildMarginDefault,accessor
getControlIconWidth,accessor
getFocusedChild,accessor
removeViewAt,others
setChildMarginFromCenter,accessor
getChildMarginFromCenter,accessor
onCreateViewHolder,builder
setOnClickListener,accessor
onControlClicked,others
getParent,accessor
addView,others
getLayoutResourceId,accessor
registerObserver,assertion
unregisterObserver,assertion
getViewHolder,accessor
onHeaderClicked,others
getItem,accessor
addOnLayoutChangeListener,assertion
setSelectEffectEnabled,accessor
setExtensionRendererMode,accessor
isSWDecoderForced,accessor
setMediaCodecSelector,accessor
disableSnappingToVsync,assertion
isSnappingToVsyncDisabled,assertion
skipProfileLevelCheck,others
isProfileLevelCheckSkipped,assertion
buildAudioRenderers,builder
getAudioDelayMs,accessor
isAudioSyncFixEnabled,assertion
getCapabilities,accessor
setAudioDelayMs,accessor
enableAudioSyncFix,others
replaceAudioRenderer,others
buildVideoRenderers,builder
isFrameDropFixEnabled,assertion
isAmlogicFixEnabled,assertion
replaceVideoRenderer,others
enableSetOutputSurfaceWorkaround,accessor
isSetOutputSurfaceWorkaroundEnabled,accessor
enableFrameDropFix,others
enableAmlogicFix,others
createGridViewHolder,builder
getDateTimeShort,accessor
is24HourLocale,assertion
getDefault,accessor
getCurrentLocale,accessor
getTimeInstance,accessor
toPattern,builder
updateListener,assertion
removeListener,assertion
addListener,assertion
getCurrentDateTimeShort,accessor
getCurrentTimeShort,accessor
onDetachedFromWindow,others
getDimension,accessor
removeAllViews,others
create,builder
destroy,others
updateAndPost,others
updateRareChangedValues,others
appendVideoInfo,others
appendRuntimeInfo,others
appendPlayerState,others
appendDisplayInfo,assertion
appendDisplayModeId,assertion
appendVersion,others
appendDeviceNameAndSDK,others
updateVideoInfo,others
updateDisplayModeId,assertion
updateDisplayInfo,assertion
appendRow,others
getAudioFormat,accessor
getVideoResolution,accessor
getFormatMimeType,accessor
getFormatId,accessor
toHumanReadable,builder
getVideoDecoderNameV2,accessor
valueOf,accessor
isHardwareAccelerated,assertion
getVideoDecoderCounters,accessor
ensureUpdated,others
getBufferedPosition,accessor
getCurrentPosition,accessor
getPlayWhenReady,accessor
getPlaybackState,accessor
getCurrentMode,accessor
getSupportedModes,accessor
getBootResolution,accessor
getModeId,accessor
getDeviceDpi,accessor
getCurrentWindowIndex,accessor
getDeviceName,accessor
appendNameColumn,others
createTextView,builder
appendValueColumn,others
setGravity,accessor
setTextSize,accessor
isNumeric,assertion
getCapsDecoderInfo,accessor
getVideoDecoderName,accessor
getDefaultDisplay,accessor
getRealSize,accessor
getWindowManager,accessor
updateVideoDecoderInfo,others
getCodecMaxValues,accessor
codecNeedsSetOutputSurfaceWorkaround,accessor
append,others
getPositionUs,accessor
processOutputBuffer,others
getSubtitle,accessor
getBody,accessor
floatToIntBits,others
readInt,others
readFloat,others
writeInt,others
writeFloat,others
emptyList,assertion
i,others
sort,others
findCloserMode,others
getRateMapping,accessor
iterator,others
hasNext,others
next,others
equalsIgnoreCase,others
getUhdHelper,accessor
supportsDisplayModeChange,assertion
onModeError,others
registerModeChangeListener,assertion
filterModesByWidth,others
max,others
filterSameResolutionModes,others
setPreferredDisplayModeId,accessor
onModeStart,others
saveState,others
setBootResolution,accessor
setDefaultMode,accessor
getFHDRateMapping,accessor
getKeyCode,accessor
getAction,accessor
getRepeatCount,accessor
resetBackPressed,accessor
ignoreEvent,others
isReservedKey,assertion
checkBackPressed,others
showMsg,others
isAmbilightKey,assertion
getEndingTime,accessor
applySpeedCorrection,others
formatTimeShort,accessor
setDialogContent,accessor
getActionText,accessor
onAction,others
updateBackground,others
updateMessage,others
getOpacity,accessor
updateImageDrawable,others
updateButton,others
installTitleView,others
getFontMetricsInt,accessor
setTopMargin,accessor
setBackground,accessor
getTextSize,accessor
setTypeface,accessor
getTypeface,accessor
getTargetContext,accessor
assertEquals,assertion
getInstrumentation,accessor
buildTrackNameShort,builder
isVideo,assertion
isAudio,assertion
forRendererIndex,accessor
createVideoSampleFormat,accessor
createAudioSampleFormat,accessor
createTextSampleFormat,accessor
split,builder
parseFloat,others
parse,others
buildDataSourceFactory,builder
buildMPDMediaSource,builder
buildMediaSource,builder
buildHttpDataSourceFactory,builder
inferContentType,others
createMediaSource,builder
addEventListener,assertion
getManifest,accessor
toStream,builder
addCommonHeaders,others
setManifestParser,accessor
setExtractorsFactory,accessor
initFormats,accessor
selectTrack,others
toMediaTrack,builder
getFormat,accessor
fromDashManifest,others
openMediaSource,others
fromDashManifestUrl,others
fromHlsPlaylist,assertion
fromUrlList,assertion
setQualityInfo,accessor
invalidate,others
prepare,others
onSourceChanged,others
seekTo,others
getDuration,accessor
setPlayWhenReady,accessor
isPlaying,assertion
isLoading,assertion
release,others
setTrackSelector,accessor
getVideoTracks,accessor
getAudioTracks,accessor
getSubtitleTracks,accessor
onTrackSelected,others
getVideoTrack,accessor
notifyOnVideoLoad,others
getAll,accessor
onTrackChanged,others
setFormat,accessor
getQualityLabel,accessor
onVideoLoaded,others
onEngineError,others
stateToString,others
onPlay,others
onPause,others
onPlayEnd,others
onBuffering,others
stop,others
setPlaybackParameters,accessor
setSpeed,accessor
getPlaybackParameters,accessor
setVolume,accessor
getVolume,accessor
getDeviceRam,accessor
createLoadControl,builder
newSimpleInstance,others
enableAudioFocus,others
setUsage,accessor
setAudioAttributes,accessor
getVideoBufferType,accessor
setTargetBufferBytes,accessor
setAllocator,accessor
setBufferDurationsMs,accessor
createDefaultLoadControl,builder
setContentType,accessor
getDecoderInfo,accessor
isOkButtonLongPressDisabled,assertion
setOnLongClickListener,accessor
onItemLongPressed,others
setOnKeyListener,accessor
onHeaderLongPressed,others
fetch,others
bulkInsert,others
getContentResolver,accessor
fromVideoParams,others
fromVideoSpec,others
fromSubtitleParams,others
fromAudioData,others
initLeftPanelCategories,others
containsValue,others
getBackgroundMode,accessor
setBackgroundMode,accessor
splitArrayLegacy,others
values,others
fromString,others
appendBootToCategory,others
appendLeftPanelCategories,others
appendAppExitCategory,others
appendBackgroundPlaybackCategory,others
appendBackgroundPlaybackActivationCategory,others
appendScreenDimmingCategory,others
appendKeyRemappingCategory,others
appendAppBackupCategory,others
appendMiscCategory,assertion
getSections,accessor
enableSection,others
setBootSectionId,accessor
setAppExitShortcut,accessor
getAppExitShortcut,accessor
createBackgroundPlaybackCategory,builder
setBackgroundShortcut,accessor
getBackgroundShortcut,accessor
remapFastForwardToNext,accessor
isRemapFastForwardToNextEnabled,accessor
setScreenDimmingTimeoutMin,accessor
getScreenDimmingTimeoutMin,accessor
addOnPermissions,assertion
getBackupPath,accessor
checkPermAndRestore,others
checkPermAndBackup,others
disableOkButtonLongPress,assertion
hideShorts,others
enableReturnToLauncher,others
isReturnToLauncherEnabled,assertion
getConfigPath,accessor
enableProxy,others
isProxyEnabled,assertion
createBitmap,builder
array,others
getX,accessor
getY,accessor
allocate,others
initKeyMapping,others
setEntranceTransitionState,accessor
setOnItemViewSelectedListener,accessor
setOnItemViewClickedListener,accessor
getGridView,accessor
updateAdapter,others
v,others
gridOnItemSelected,others
onItemSelected,others
showOrHideTitle,others
findViewHolderForAdapterPosition,accessor
getFragmentHost,accessor
hasPreviousViewInSameRow,others
showTitleView,others
setOnChildLaidOutListener,accessor
createScene,builder
getMainFragmentAdapter,accessor
notifyViewCreated,builder
onDestroyView,others
getAdapter,accessor
getMaxColsNum,accessor
getColumnsNum,accessor
getDisplayMetrics,accessor
setFocusable,accessor
setFocusableInTouchMode,accessor
icon,others
description,others
setChecked,accessor
addAction,others
